Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
187,0.06782696112990379,0.008414184427834715,0.0959196612238884,0.05239562690258026
188,0.06953296471387148,0.008523179964047644,0.0982261523604393,0.05393717437982559
189,0.07126063767820597,0.008631028744151586,0.1005542054772377,0.055507779121398926
190,0.07300968568772077,0.00873773885877424,0.1029033437371254,0.057107217609882355
191,0.0747797990590334,0.00884332069927621,0.10527315735816956,0.05870535597205162
192,0.07657068856060505,0.008947788370328993,0.10766315460205078,0.06024828180670738
193,0.07838206473737955,0.009051156853044504,0.11007285118103027,0.061812952160835266
194,0.08021363817155361,0.009153422954972035,0.11250174790620804,0.06339916586875916
195,0.08206513226032257,0.009254621003801098,0.11494938284158707,0.06500670313835144
196,0.0839363319426775,0.009354772834353618,0.11741533130407333,0.06663539260625839
197,0.08582698054611683,0.00945389060641308,0.11989914625883102,0.06828506290912628
198,0.08773683749139309,0.00955200286654394,0.12240031361579895,0.0699554979801178
199,0.08966569691896438,0.009649132209388027,0.12491831928491592,0.07164669036865234
200,0.0916133675724268,0.00974531256617357,0.12745286524295807,0.07335842400789261
201,0.09357964850962162,0.009840567523705655,0.1300034075975418,0.07509058713912964
202,0.09556437417864799,0.00993492301297323,0.13256944715976715,0.07684312760829926
203,0.09756736546754836,0.01002840466856467,0.13515056669712067,0.0786159560084343
204,0.09958849437534809,0.010121065062857473,0.13774634897708893,0.08040901273488998
205,0.10162761889398098,0.010212916017535191,0.14035625755786896,0.08222226053476334
206,0.10368461199104786,0.01030400107070868,0.14298000931739807,0.084055595099926
207,0.10575937174260616,0.010394348621092862,0.14561694860458374,0.08590907603502274
208,0.1078518084436655,0.01048399447623292,0.14826670289039612,0.08778274804353714
209,0.10996182419359685,0.010572976337704418,0.15092898905277252,0.08967648446559906
210,0.11208935849368572,0.010661322672099533,0.15360312163829803,0.09159035235643387
211,0.11423436284065247,0.010749065620889817,0.1562887579202652,0.09352441877126694
212,0.11639676868915558,0.01083624899107176,0.15898552536964417,0.09547866880893707
213,0.11857658356428147,0.010922914743064085,0.16169293224811554,0.09745323657989502
214,0.12077375277876853,0.011009081020632517,0.1644105613231659,0.09944814443588257
215,0.12298827961087228,0.011094790205891433,0.1671380251646042,0.1014634370803833
216,0.12522017411887645,0.011180084456227559,0.16987481713294983,0.10349924862384796
217,0.1274694262444973,0.01126499748216514,0.17262062430381775,0.1055556908249855
218,0.12973607383668423,0.01134956561504385,0.1753750890493393,0.10763277858495712
219,0.13202015444636345,0.01143382802793389,0.1781376600265503,0.10973071306943893
220,0.13432170562446116,0.01151781512569839,0.18090802431106567,0.11184963583946228
221,0.13664077185094356,0.011601585464423553,0.18368591368198395,0.11398962140083313
222,0.13897742033004762,0.0116851665504065,0.1864708811044693,0.1161508858203888
223,0.14133170366287232,0.011768591285221716,0.18926258385181427,0.11833355575799942
224,0.1437037078291178,0.011851914770544382,0.1920606791973114,0.12053776532411575
225,0.14609350949525834,0.011935183693364044,0.1948649287223816,0.1227637380361557
226,0.14850118845701218,0.012018429099927208,0.197674959897995,0.12501171231269836
227,0.15092684909701348,0.012101705823447582,0.2004905343055725,0.1272817850112915
228,0.15337057784199715,0.01218505571993878,0.20331138372421265,0.129574254155159
229,0.1558324708044529,0.012268523979318295,0.20613721013069153,0.13188929855823517
230,0.15831264987587929,0.012352171639601442,0.208967924118042,0.1342272013425827
231,0.1608112098276615,0.012436036020810667,0.21180324256420135,0.1365881711244583
232,0.16332825347781182,0.01252016533678526,0.2146429419517517,0.1389724463224411
233,0.16586391419172286,0.012604620114830834,0.21748699247837067,0.14138038456439972
234,0.1684182922542095,0.012689451705453172,0.22033517062664032,0.14381219446659088
235,0.1709915229678154,0.012774706319650561,0.2231874167919159,0.14626823365688324
236,0.17358369916677474,0.012860434392045449,0.2260436713695526,0.14874877035617828
237,0.17619494453072548,0.012946696861094235,0.22890378534793854,0.15125413239002228
238,0.17882539138197898,0.013033543379838348,0.23176781833171844,0.15378469228744507
239,0.18147515013813972,0.013121026813148133,0.23463581502437592,0.1563408076763153
240,0.18414433911442757,0.013209201066876427,0.23750771582126617,0.15892276167869568
241,0.18683305859565735,0.013298107576605739,0.24038353562355042,0.1615310162305832
